record_id,label,window_start_utc,window_end_utc,ip_version,src_ip,dst_ip,src_port,dst_port,transport,app_proto,direction,duration_ms,packets,bytes,pkts_per_s,bytes_per_s,tcp_syn,tcp_ack,tcp_fin,tcp_rst,ipv6_flow_label,ipv6_next_header,ipv6_hop_limit,ipv6_ext_hdr_count,ipv6_fragment_count,icmpv6_nd_msgs,payload_entropy
R0002500,Benign,2026-01-01T14:39:40+00:00,2026-01-01T14:39:40.073000+00:00,6,2001:db8:1f5:4c0d:b450:3db2:6a88:b70c,2001:db8:1:c4c9:2010:1b24:6a23:7315,16600,80,TCP,HTTP,inbound,73.306,123,12179,1677.8870377404937,166138.0994523697,1,122,1,0,751625,6,131,2,0,1,3.961838855664541
R0002501,Benign,2026-01-01T16:59:29+00:00,2026-01-01T16:59:29.382000+00:00,6,2001:db8:1:4724:5be7:237e:bd66:ae5c,2001:db8:129:b2b9:2bdb:4b39:bf8d:7ae3,39211,110,UDP,POP3,outbound,382.125,4,399,10.467783624063173,1044.1614165003014,0,0,0,0,396211,17,57,1,1,0,5.162113298978158
R0002502,Benign,2026-01-01T00:37:18+00:00,2026-01-01T00:37:18.844000+00:00,6,2001:db8:1:18a4:4b4d:1abd:59dc:5d95,2001:db8:135:4a92:69d9:345e:94f3:241a,46162,123,UDP,NTP,outbound,844.606,9,811,10.655854196426713,960.2108614780071,0,0,0,0,208671,17,129,1,0,2,5.804024846949552
R0002503,Benign,2026-01-01T00:43:49+00:00,2026-01-01T00:43:49.090000+00:00,6,2001:db8:13a:fb00:ac2a:8ede:1b75:a76,2001:db8:1:ce83:dc4d:cfcb:fa32:19ee,16056,143,TCP,IMAP,inbound,90.567,10,6049,110.41603614497075,66790.6602640928,3,7,0,0,702912,6,59,1,1,2,5.114581167166934
R0002504,Benign,2026-01-01T23:49:59+00:00,2026-01-01T23:50:01.315000+00:00,6,2001:db8:1e7:d60a:ebec:9a01:e205:eabf,2001:db8:1:3cbc:2402:bd52:2471:dee4,9826,25,TCP,SMTP,inbound,2315.941,11,1207,4.749688523678083,521.1703680072225,1,10,1,0,977528,6,125,1,1,2,5.125747892506918
R0002505,Benign,2026-01-01T22:40:07+00:00,2026-01-01T22:40:07.205000+00:00,6,2001:db8:1:376b:2c28:3fde:adad:91d6,2001:db8:1:8b84:d356:5b92:a220:2a5,10194,80,TCP,HTTP,lateral,205.707,3,320,14.583816139151542,1555.6070548428313,2,1,0,0,482469,6,69,2,0,1,5.282202926262797
R0002506,Benign,2026-01-01T18:10:41+00:00,2026-01-01T18:10:41.299000+00:00,6,2001:db8:1:bfc6:da03:e73:ae96:ec12,2001:db8:123:9756:e098:6ed7:51f5:d47b,5651,80,TCP,HTTP,outbound,299.336,44,4824,146.99216910111664,16115.68690326788,1,43,1,1,887329,6,66,0,1,2,4.445395617606727
R0002507,Benign,2026-01-01T01:17:31+00:00,2026-01-01T01:17:31.383000+00:00,6,2001:db8:1:4e49:1672:2a67:1201:29ac,2001:db8:1f4:3778:d75c:fde4:9b38:2672,16661,22,TCP,SSH,outbound,383.425,6,422,15.648424803759276,1100.6058778644024,1,5,0,1,339683,6,64,0,0,2,5.828939109696474
R0002508,Benign,2026-01-01T10:01:10+00:00,2026-01-01T10:01:10.359000+00:00,6,2001:db8:1:94da:f898:d571:c80e:6430,2001:db8:1ac:5f7e:4269:13a6:e37c:9c10,2777,443,TCP,HTTPS,outbound,359.802,10,955,27.793074991508423,2654.2386616890544,3,7,2,0,510560,6,128,0,0,2,7.8980404568174265
R0002509,Benign,2026-01-01T02:05:37+00:00,2026-01-01T02:05:37.534000+00:00,6,2001:db8:109:954f:ad71:4fa3:17b9:d89e,2001:db8:1:2105:b66:7998:eaee:13de,33844,80,TCP,HTTP,inbound,534.04,16,2390,29.960298811930773,4475.319635032159,3,13,0,1,49777,6,127,0,1,0,6.493989213291668
R0002510,Benign,2026-01-01T14:33:28+00:00,2026-01-01T14:33:28.310000+00:00,6,2001:db8:1:100b:6c33:3aea:f8f6:bf24,2001:db8:18c:d6d0:a268:8532:6cb3:5ce2,35951,445,TCP,SMB,outbound,310.428,4,567,12.885427652276135,1826.5093697101422,3,1,0,0,590450,6,124,1,0,0,5.73564022501661
R0002511,Benign,2026-01-01T04:55:06+00:00,2026-01-01T04:55:06.111000+00:00,6,2001:db8:1:aa2c:35a9:f2b3:2c0:2fbc,2001:db8:1:546:f66f:eb4e:20dc:25c9,13325,25,TCP,SMTP,lateral,111.213,95,5700,854.2201072910941,51253.20643746565,3,92,0,1,446788,6,64,2,1,2,6.343304274330014
R0002512,Benign,2026-01-01T04:46:57+00:00,2026-01-01T04:46:58.025000+00:00,6,2001:db8:110:fbe0:5c79:2053:694e:c9d5,2001:db8:1:ce06:b84:1a34:deec:66,20306,443,TCP,HTTPS,inbound,1025.307,29,6043,28.284212625720954,5893.8447205941975,1,28,0,0,612989,6,64,1,0,0,5.440580757726592
R0002513,Benign,2026-01-01T23:02:32+00:00,2026-01-01T23:02:33.228000+00:00,6,2001:db8:174:88f8:bec5:5770:f5c5:5f84,2001:db8:1:2216:4daf:a6bd:923b:c822,48259,443,TCP,HTTPS,inbound,1228.361,28,1680,22.79460559431717,1367.6763356590302,3,25,1,0,486584,6,127,1,0,2,5.056576783541071
R0002514,Benign,2026-01-01T10:09:52+00:00,2026-01-01T10:09:52.391000+00:00,6,2001:db8:1:2166:76d9:46e6:b144:544f,2001:db8:1:7d37:15c8:3934:a82c:ff5f,53119,143,TCP,IMAP,lateral,391.744,5,303,12.763423033862834,773.4634358520877,2,3,0,0,952013,6,67,0,1,2,4.737355258118702
R0002515,Benign,2026-01-01T14:45:12+00:00,2026-01-01T14:45:12.299000+00:00,6,2001:db8:1:37bd:1045:f87d:dd61:730b,2001:db8:1:76f7:7afa:610c:8006:9f89,6034,123,UDP,NTP,lateral,299.751,34,7141,113.42743183173965,23823.096785601556,0,0,0,0,468097,17,67,0,0,2,6.019973642346786
R0002516,DoS,2026-01-01T22:18:19+00:00,2026-01-01T22:18:19.105000+00:00,6,2001:db8:1:81b5:4719:a40b:aae:2523,2001:db8:109:f114:398e:1c11:79ff:4799,24698,53,UDP,DNS,outbound,105.887,45,4305,424.982162995676,40656.62692658634,0,0,0,0,859599,17,61,0,2,1,4.44741436335556
R0002517,Benign,2026-01-01T18:41:33+00:00,2026-01-01T18:41:33.746000+00:00,6,2001:db8:174:cc78:ca55:6921:bc8e:2ed7,2001:db8:1:392d:b964:9f94:d40b:6abc,8460,25,UDP,SMTP,inbound,746.723,11,3028,14.73102862392877,4055.050424841483,0,0,0,0,844606,17,251,2,0,1,5.70023835069824
R0002518,Benign,2026-01-01T18:24:48+00:00,2026-01-01T18:24:48.131000+00:00,6,2001:db8:1cb:9ca8:a238:f54b:a05a:582f,2001:db8:1:e059:590b:c72d:1b60:a402,53771,445,UDP,SMB,inbound,131.174,10,1846,76.23440680517109,14072.871496234584,0,0,0,0,222388,17,63,1,1,2,5.751126604086956
R0002519,Benign,2026-01-01T16:10:57+00:00,2026-01-01T16:10:57.170000+00:00,6,2001:db8:1b8:6519:642c:14ac:a963:8663,2001:db8:1:5c98:870:9a73:23e4:beaf,55237,25,TCP,SMTP,inbound,170.075,2,324,11.759501603195304,1905.0392597176392,1,1,0,0,939646,6,69,1,0,0,4.203955059830108
R0002520,Benign,2026-01-01T04:43:59+00:00,2026-01-01T04:44:00.211000+00:00,6,2001:db8:184:3d6a:3a57:e6fe:691b:a646,2001:db8:1:6ba4:d8f1:d3b3:5063:2ef1,1576,445,TCP,SMB,inbound,1211.936,4,444,3.3005029897897225,366.3558318666592,2,2,0,0,156664,6,62,0,0,2,3.887087023241761
R0002521,Benign,2026-01-01T22:29:14+00:00,2026-01-01T22:29:14.480000+00:00,6,2001:db8:1e5:3428:afd1:343:e1f:9be0,2001:db8:1:aeb4:5bea:2285:58ab:65d0,23846,123,TCP,NTP,inbound,480.308,9,696,18.737966295827686,1449.0693935440079,2,7,1,0,559897,6,128,2,1,0,6.240026719862688
R0002522,Benign,2026-01-01T23:23:56+00:00,2026-01-01T23:23:56.575000+00:00,6,2001:db8:1:8422:eb1b:e442:f066:891e,2001:db8:1ad:72aa:97ee:66ea:b54d:3d4,30910,143,UDP,IMAP,outbound,575.198,4,375,6.954130368733611,651.949722068776,0,0,0,0,284005,17,127,1,0,2,3.9630467415571546
R0002523,Benign,2026-01-01T11:52:03+00:00,2026-01-01T11:52:03.276000+00:00,6,2001:db8:1:9e8:bd82:26a6:802:33b1,2001:db8:123:cc6f:c795:91e5:749d:bcd7,44676,123,UDP,NTP,outbound,276.473,1,419,3.6169894096858157,1515.5185626583566,0,0,0,0,650863,17,125,0,1,0,6.7861141314213125
R0002524,Fuzzers,2026-01-01T02:16:28+00:00,2026-01-01T02:16:28.278000+00:00,6,2001:db8:1:4b88:2c7d:5b6b:c844:3b71,2001:db8:1:b026:1b0b:e11d:670c:5dfb,25079,161,UDP,OTHER,lateral,278.792,15,1171,53.803465280341875,4200.257189552022,0,0,0,0,586130,17,128,10,2,0,6.650489639988436
R0002525,Benign,2026-01-01T03:01:33+00:00,2026-01-01T03:01:33.733000+00:00,6,2001:db8:1:8d4c:4f85:2152:fc4e:6481,2001:db8:1:7bc5:68aa:b60f:6d72:2bc4,35221,80,UDP,HTTP,lateral,733.698,18,1529,24.53326284565516,2083.9643828337075,0,0,0,0,908913,17,62,1,1,1,3.6058236747323966
R0002526,Benign,2026-01-01T11:06:59+00:00,2026-01-01T11:06:59.646000+00:00,6,2001:db8:1:f2d:7f60:6d69:f610:7fd6,2001:db8:190:1d8d:423e:2c4c:b219:aa6d,28183,3389,TCP,RDP,outbound,646.063,23,7837,35.600240193798776,12130.394886904392,3,20,2,0,246353,6,128,1,0,0,4.433520227091431
R0002527,Benign,2026-01-01T07:23:27+00:00,2026-01-01T07:23:27.087000+00:00,6,2001:db8:176:9727:5388:5f74:2833:2130,2001:db8:1:b164:c08:9916:c6cc:82e1,44252,25,UDP,SMTP,inbound,87.585,22,1320,251.18362900225986,15071.01774013559,0,0,0,0,282284,17,62,1,0,0,4.975693172056355
R0002528,Benign,2026-01-01T19:09:15+00:00,2026-01-01T19:09:15.378000+00:00,6,2001:db8:1:fdeb:90f8:b020:87b5:64d7,2001:db8:17b:9e53:dff6:f83a:9d12:8e4b,59491,123,TCP,NTP,outbound,378.983,10,1211,26.3864335144727,3195.397098602644,2,8,0,0,119636,6,120,1,0,0,5.214655909870127
R0002529,Benign,2026-01-01T11:12:38+00:00,2026-01-01T11:12:38.244000+00:00,6,2001:db8:1:713b:76cb:28e1:cd84:3c95,2001:db8:1:e0db:9844:e343:9fd3:efc0,62201,3389,TCP,RDP,lateral,244.787,1,62,4.085188694157572,253.28169903776944,1,0,0,0,337314,6,62,2,0,1,6.390699617555005
R0002530,Benign,2026-01-01T22:08:09+00:00,2026-01-01T22:08:09.481000+00:00,6,2001:db8:1:ef55:edd8:ece8:1af3:c49c,2001:db8:10f:26ef:310f:ede0:ae1a:309e,34555,80,TCP,HTTP,outbound,481.533,13,3267,26.9971328295767,6784.58715032516,2,11,2,0,175610,6,63,1,1,0,5.954187961032403
R0002531,Benign,2026-01-01T05:48:31+00:00,2026-01-01T05:48:31.746000+00:00,6,2001:db8:1:c982:8296:3649:18ce:43e5,2001:db8:176:b61e:2a82:536a:1fec:3c82,39996,110,UDP,POP3,outbound,746.559,3,924,4.018435167815418,1237.6780316871486,0,0,0,0,568804,17,59,0,1,0,6.117366649477848
R0002532,Benign,2026-01-01T03:18:49+00:00,2026-01-01T03:18:49.102000+00:00,6,2001:db8:127:910c:d7c6:b6f3:ba95:13e9,2001:db8:1:619f:e367:972a:5aa6:479c,31760,123,UDP,NTP,inbound,102.99,16,6476,155.35452053295893,62879.742185715135,0,0,0,0,796797,17,63,1,0,2,4.943644357146854
R0002533,Benign,2026-01-01T03:18:00+00:00,2026-01-01T03:18:00.698000+00:00,6,2001:db8:1:1f9b:349b:f73a:27a3:51ff,2001:db8:156:289b:d255:9fe8:12b2:b757,8181,25,TCP,SMTP,outbound,698.822,7,2748,10.016857549482868,3932.3320779969886,3,4,2,0,56662,6,64,2,0,0,4.879830491779274
R0002534,Exploits,2026-01-01T03:56:05+00:00,2026-01-01T03:56:05.175000+00:00,6,2001:db8:166:ea35:bcac:6209:3f72:dfa4,2001:db8:1:3432:9543:431c:a64d:2f1c,52408,80,TCP,HTTP,inbound,175.523,3,212,17.091751692389966,1207.8171195955576,2,1,0,0,648632,6,62,1,6,0,5.51236092650142
R0002535,Benign,2026-01-01T02:52:41+00:00,2026-01-01T02:52:41.159000+00:00,6,2001:db8:1:fc80:a76b:9d80:700f:a7ac,2001:db8:1bf:8e26:3e8d:544a:f23c:3d37,54521,110,UDP,POP3,outbound,159.639,11,1831,68.9055082654085,11469.635057632997,0,0,0,0,890073,17,65,0,1,2,5.141392924217528
R0002536,Benign,2026-01-01T12:48:52+00:00,2026-01-01T12:48:52.324000+00:00,6,2001:db8:1ab:6fe:500b:25b9:af77:a587,2001:db8:1:9224:9f05:3fa7:c3b2:d4cf,21411,8080,UDP,HTTP-ALT,inbound,324.851,14,1854,43.096635148431886,5707.225826085194,0,0,0,0,178826,17,127,1,0,1,3.6381214282755696
R0002537,Benign,2026-01-01T01:26:26+00:00,2026-01-01T01:26:26.264000+00:00,6,2001:db8:1c3:6055:7047:5317:35ab:e593,2001:db8:1:e0bd:ff2b:a7e1:c623:7cc4,36106,110,UDP,POP3,inbound,264.772,3,206,11.330508079298928,778.0282214451931,0,0,0,0,773312,17,64,0,1,2,5.558736143996616
R0002538,Benign,2026-01-01T05:31:11+00:00,2026-01-01T05:31:13.003000+00:00,6,2001:db8:1:da23:d128:b80b:949d:94e2,2001:db8:1:f7ad:4f9a:13b3:a82b:29ee,13015,443,TCP,HTTPS,lateral,2003.012,6,1134,2.9954883460454496,566.14729740259,3,3,0,0,776865,6,64,0,0,0,6.49599767063979
R0002539,Benign,2026-01-01T22:13:31+00:00,2026-01-01T22:13:31.085000+00:00,6,2001:db8:1ab:6f0a:f2f2:117b:34cd:130a,2001:db8:1:a0ea:eed5:da65:bc9f:8e93,58426,110,TCP,POP3,inbound,85.563,12,911,140.2467477425129,10647.065599452437,1,11,0,0,704775,6,61,2,0,2,3.932422295466923
R0002540,Benign,2026-01-01T08:35:42+00:00,2026-01-01T08:35:42.466000+00:00,6,2001:db8:1aa:6837:b750:7558:7f40:4316,2001:db8:1:95fe:1689:2173:822b:c34c,58860,123,TCP,NTP,inbound,466.323,33,2725,70.76644110387214,5843.592485092472,1,32,0,0,618010,6,65,2,1,0,5.097733649782407
R0002541,Benign,2026-01-01T06:46:31+00:00,2026-01-01T06:46:31.126000+00:00,6,2001:db8:1:7b80:7d18:9f80:7e0a:96e,2001:db8:1c7:52a7:4907:bb41:40cb:f2c3,38084,25,TCP,SMTP,outbound,126.413,17,1020,134.4795984609426,8068.775907656556,2,15,1,0,641978,6,64,1,1,2,4.858479584994695
R0002542,Benign,2026-01-01T19:20:58+00:00,2026-01-01T19:20:58.901000+00:00,6,2001:db8:1:8835:917c:1c85:62f3:c49a,2001:db8:1ec:8693:82d3:21df:dfb0:aec0,26594,53,TCP,DNS,outbound,901.238,5,384,5.547922316640798,426.0804339180133,2,3,0,0,959393,6,244,1,1,0,7.292098571617909
R0002543,Benign,2026-01-01T13:59:14+00:00,2026-01-01T13:59:14.146000+00:00,6,2001:db8:1:c900:3a55:af20:97fc:3fa2,2001:db8:1ff:5ebf:d0c9:80c4:e2ce:c61b,24068,3389,UDP,RDP,outbound,146.615,6,1089,40.923516268623146,7427.618202755101,0,0,0,0,43406,17,122,2,1,2,5.058415580705662
R0002544,Benign,2026-01-01T01:27:02+00:00,2026-01-01T01:27:03.985000+00:00,6,2001:db8:106:3c47:4110:df55:d8b0:8cf3,2001:db8:1:dc15:283b:a354:77c0:fc27,17623,110,TCP,POP3,inbound,1985.404,4,465,2.0147033322075503,234.2092623691277,2,2,2,1,194154,6,70,1,0,2,5.832151629690773
R0002545,Benign,2026-01-01T08:39:13+00:00,2026-01-01T08:39:13.451000+00:00,6,2001:db8:1:38f9:d073:4cc9:fc79:8076,2001:db8:1a1:da08:d7a8:b9:242e:8f55,31742,25,UDP,SMTP,outbound,451.841,14,1162,30.984316904362554,2571.6983030620922,0,0,0,0,285371,17,67,0,1,2,4.800669977099789
R0002546,Benign,2026-01-01T17:59:18+00:00,2026-01-01T17:59:18.069000+00:00,6,2001:db8:1:4bf1:7a17:b2c5:b4e7:c5bc,2001:db8:1af:85f3:1fd7:d6f:3387:dc6b,51739,143,UDP,IMAP,outbound,69.182,7,420,101.18280950771218,6070.968570462731,0,0,0,0,484734,17,63,0,0,0,4.9409159409193695
R0002547,Benign,2026-01-01T03:43:37+00:00,2026-01-01T03:43:38.185000+00:00,6,2001:db8:1:ac8a:3f1c:47f2:4c11:d23b,2001:db8:182:2e12:98f4:e329:a276:8c96,0,3389,ICMPv6,OTHER,outbound,1185.217,17,2247,14.343368977013311,1895.8558877264065,0,0,0,0,749705,58,63,1,1,0,4.141141991142006
R0002548,Benign,2026-01-01T14:30:28+00:00,2026-01-01T14:30:28.056000+00:00,6,2001:db8:1:7fd7:d9e5:d6e6:c94e:c4e5,2001:db8:143:bc84:e90b:36f3:976e:882a,28165,8080,UDP,HTTP-ALT,outbound,56.653,10,1917,176.51362800319149,33837.662488211805,0,0,0,0,642345,17,127,2,1,1,4.6651456772132995
R0002549,Benign,2026-01-01T16:20:43+00:00,2026-01-01T16:20:43.612000+00:00,6,2001:db8:1d7:bcb8:5aa2:4f1a:9f88:ac2a,2001:db8:1:81cf:bba8:e697:74d7:dc4b,12381,80,UDP,HTTP,inbound,612.808,9,3220,14.686488297000558,5254.4991462602,0,0,0,0,603763,17,67,1,0,2,6.15950805702333
R0002550,Benign,2026-01-01T09:27:33+00:00,2026-01-01T09:27:33.797000+00:00,6,2001:db8:1:1b41:bab6:8460:707f:b8c6,2001:db8:121:fa1e:3a84:55e5:8772:66c,62088,53,UDP,DNS,outbound,797.882,3,524,3.759954532322744,656.7387249790394,0,0,0,0,437609,17,65,2,1,0,5.806424728391163
R0002551,Benign,2026-01-01T08:04:21+00:00,2026-01-01T08:04:21.628000+00:00,6,2001:db8:176:2ffc:1a34:6605:6330:c4ba,2001:db8:1:d0d1:eb0a:a80:689d:9d3b,47586,25,UDP,SMTP,inbound,628.508,14,10195,22.274979888107048,16220.958568517954,0,0,0,0,816712,17,63,0,1,0,6.13633738082933
R0002552,Fuzzers,2026-01-01T17:14:34+00:00,2026-01-01T17:14:34.185000+00:00,6,2001:db8:13b:3d70:60b5:bd4d:8d6c:25a7,2001:db8:1:f4fe:1457:2b45:8130:26e3,64254,22,TCP,SSH,inbound,185.528,18,3819,97.0201690354188,20584.445863681358,3,15,0,0,275265,6,129,3,1,0,7.6692469423765
R0002553,Benign,2026-01-01T11:33:23+00:00,2026-01-01T11:33:23.488000+00:00,6,2001:db8:1:adde:4abd:78b0:a65c:87d4,2001:db8:196:710d:56a8:9706:a2ed:22e3,12145,110,TCP,POP3,outbound,488.404,20,2493,40.949740575033225,5104.3851626778915,2,18,0,1,880801,6,131,2,0,1,4.538310129033681
R0002554,Benign,2026-01-01T10:34:16+00:00,2026-01-01T10:34:16.144000+00:00,6,2001:db8:1b2:ff8d:517f:1865:35cf:63bf,2001:db8:1:e920:378e:d10b:43d6:b29d,54758,22,TCP,SSH,inbound,144.529,15,1617,103.785484573832,11188.075237059089,3,12,0,1,279327,6,126,2,1,0,5.1250624282762764
R0002555,Benign,2026-01-01T11:45:11+00:00,2026-01-01T11:45:11.414000+00:00,6,2001:db8:1:9416:bf05:c5cc:c50d:751e,2001:db8:1d3:2acc:146e:8acf:2fe6:3cc8,0,110,ICMPv6,OTHER,outbound,414.041,7,667,16.906555104383184,1610.9531792319406,0,0,0,0,2967,58,62,0,0,0,6.056665119869407
R0002556,Benign,2026-01-01T01:38:19+00:00,2026-01-01T01:38:19.480000+00:00,6,2001:db8:1a0:c6b4:e4df:6657:3196:fb2c,2001:db8:1:f429:405a:81d8:a06b:80bb,26279,3389,UDP,RDP,inbound,480.4,60,7382,124.89594331606486,15366.364225986514,0,0,0,0,1041693,17,62,2,1,1,7.870675374863065
R0002557,Benign,2026-01-01T00:43:39+00:00,2026-01-01T00:43:39.585000+00:00,6,2001:db8:1:6be:f837:2e30:1c84:a012,2001:db8:101:19e5:2e77:c71b:5b29:210e,38234,3389,UDP,RDP,outbound,585.381,22,3661,37.58232997255822,6254.041364978893,0,0,0,0,465528,17,65,2,0,0,5.7356540513524745
R0002558,Benign,2026-01-01T21:20:17+00:00,2026-01-01T21:20:17.149000+00:00,6,2001:db8:1:9f69:79ef:6c27:d3e:ce41,2001:db8:1:3ba1:d75f:36ef:35a7:da65,30468,445,UDP,SMB,lateral,149.624,13,780,86.88459507930182,5213.075704758109,0,0,0,0,404268,17,63,0,0,0,4.474382543436713
R0002559,Benign,2026-01-01T15:20:01+00:00,2026-01-01T15:20:01.556000+00:00,6,2001:db8:157:2bc:8466:d7f3:4fb4:956,2001:db8:1:fa8c:e4cb:f8d:d3a:5465,45874,53,TCP,DNS,inbound,556.531,13,2001,23.35897945238784,3595.4859910944665,3,10,0,1,782485,6,128,2,1,2,4.593174658213601
R0002560,Benign,2026-01-01T02:02:57+00:00,2026-01-01T02:02:57.318000+00:00,6,2001:db8:18b:4ad6:6977:2fbc:263d:9cae,2001:db8:1:10:4be:dc84:b757:b0da,4877,8080,UDP,HTTP-ALT,inbound,318.97,20,4643,62.70183370798658,14556.230695309085,0,0,0,0,1001576,17,60,1,0,0,3.6690723674873538
R0002561,Benign,2026-01-01T05:37:47+00:00,2026-01-01T05:37:47.209000+00:00,6,2001:db8:1:d863:9597:846a:85bf:10c0,2001:db8:147:7eac:f9b9:62a:c0a9:613a,12819,110,TCP,POP3,outbound,209.726,23,5918,109.66715772200918,28217.836495602187,1,22,1,0,79277,6,61,0,1,2,5.507309353736338
R0002562,Benign,2026-01-01T04:00:59+00:00,2026-01-01T04:01:01.102000+00:00,6,2001:db8:1c7:9eb0:e82c:c297:9ee4:f965,2001:db8:1:841e:9fb3:cbf4:e4c7:902d,63026,445,TCP,SMB,inbound,2102.722,22,1320,10.46262656247648,627.7575937485888,1,21,1,0,61983,6,63,1,0,1,5.2347544782918485
R0002563,Benign,2026-01-01T22:54:49+00:00,2026-01-01T22:54:49.582000+00:00,6,2001:db8:1:e83:89d6:7ab5:8699:2db1,2001:db8:1:dd1d:6f17:4420:cb5b:8d4b,59088,443,TCP,HTTPS,lateral,582.784,1,60,1.715902176834729,102.95413061008374,1,0,0,0,24719,6,57,2,1,0,5.375365240655334
R0002564,Exploits,2026-01-01T08:10:34+00:00,2026-01-01T08:10:34.327000+00:00,6,2001:db8:106:2617:eec9:956:3895:c13c,2001:db8:1:8363:7196:71a5:c0d:640b,28758,27017,TCP,OTHER,inbound,327.796,16,2904,48.810911376560256,8859.180414845687,2,14,1,0,1016267,6,60,4,11,1,4.533961798551128
R0002565,Benign,2026-01-01T21:37:48+00:00,2026-01-01T21:37:49.862000+00:00,6,2001:db8:1:56ba:9673:9276:140:3584,2001:db8:1:18d2:c0c8:5610:9335:d876,22995,25,TCP,SMTP,lateral,1862.674,15,989,8.05293814749731,530.957055191656,1,14,0,0,918003,6,130,0,1,2,4.747575735190959
R0002566,Benign,2026-01-01T03:13:26+00:00,2026-01-01T03:13:26.202000+00:00,6,2001:db8:1:20c0:64b2:5499:ad5a:110,2001:db8:180:6fbd:2d90:3059:7200:8f3,63639,143,TCP,IMAP,outbound,202.197,6,705,29.67399524290269,3486.694441041066,3,3,0,0,604048,6,121,1,0,2,5.369826672583687
R0002567,Benign,2026-01-01T06:15:32+00:00,2026-01-01T06:15:32.645000+00:00,6,2001:db8:1:8dae:a6bb:a95a:39d8:ddac,2001:db8:1:a981:c3f3:6a36:4538:4b24,60878,110,TCP,POP3,lateral,645.291,7,1141,10.847811095851055,1768.193208623722,2,5,1,0,1021300,6,61,0,1,1,5.272375515614892
R0002568,Benign,2026-01-01T13:20:30+00:00,2026-01-01T13:20:30.824000+00:00,6,2001:db8:1db:ba78:3381:311d:deac:7a4c,2001:db8:1:495a:e77d:c0c:92f1:4a6e,28925,80,TCP,HTTP,inbound,824.928,1,80,1.2122263702829315,96.9781096226345,1,0,0,0,70280,6,63,2,1,1,5.003706382254234
R0002569,Benign,2026-01-01T01:18:37+00:00,2026-01-01T01:18:37.230000+00:00,6,2001:db8:1:904a:6b62:1252:b1e9:f04a,2001:db8:1d5:7de5:bc5b:ce3a:82c0:e3d,35948,110,UDP,POP3,outbound,230.663,2,632,8.670667510357191,2739.9309332728726,0,0,0,0,180445,17,127,1,1,1,4.761591111963293
R0002570,Benign,2026-01-01T05:11:56+00:00,2026-01-01T05:11:56.384000+00:00,6,2001:db8:1:26b7:a41f:8cd4:752d:cf24,2001:db8:1:4a29:6dc5:4709:fa74:4ca5,34054,80,UDP,HTTP,lateral,384.816,16,2243,41.57830077952642,5828.75804052986,0,0,0,0,664862,17,71,1,0,2,5.653935888403775
R0002571,Benign,2026-01-01T23:34:20+00:00,2026-01-01T23:34:20.265000+00:00,6,2001:db8:193:329c:475b:7b45:28fc:d09a,2001:db8:1:d7f0:e0f9:fdf8:3677:831a,29280,80,TCP,HTTP,inbound,265.411,6,501,22.606458379587806,1887.6392746955817,2,4,0,0,308742,6,123,2,1,1,5.239864207491586
R0002572,Benign,2026-01-01T08:57:30+00:00,2026-01-01T08:57:30.816000+00:00,6,2001:db8:1:70bd:4539:682f:3bc:2ae1,2001:db8:10a:e17:4af0:db1:b3:c33c,0,445,ICMPv6,OTHER,outbound,816.577,33,1980,40.41259706322441,2424.755823793465,0,0,0,0,937545,58,57,2,0,1,4.047098056352618
R0002573,Benign,2026-01-01T18:37:53+00:00,2026-01-01T18:37:53.100000+00:00,6,2001:db8:1b2:7e76:e662:24e3:6e9e:ba4a,2001:db8:1:23ba:96e8:bdd9:e71b:b588,55660,443,UDP,HTTPS,inbound,100.848,13,1110,128.90736966991747,11006.706179508337,0,0,0,0,717833,17,254,0,0,1,6.352934176974774
R0002574,Benign,2026-01-01T15:50:00+00:00,2026-01-01T15:50:00.216000+00:00,6,2001:db8:1fd:7f60:7bd8:2bd7:e41a:455f,2001:db8:1:1286:fd2f:9643:2f41:5f9d,56902,53,TCP,DNS,inbound,216.545,18,5700,83.12357965100239,26322.46688948409,2,16,1,0,715995,6,62,0,0,0,5.937022855556314
R0002575,Benign,2026-01-01T21:00:39+00:00,2026-01-01T21:00:39.098000+00:00,6,2001:db8:15e:e98:1d79:be77:9644:2d1b,2001:db8:1:b4a4:2451:912:3bef:d844,12927,25,UDP,SMTP,inbound,98.068,2,167,20.394040551851166,1702.9023860795724,0,0,0,0,1761,17,61,1,1,1,4.683290890570115
R0002576,Benign,2026-01-01T09:44:09+00:00,2026-01-01T09:44:09.331000+00:00,6,2001:db8:1:6842:367d:d28c:89a6:3692,2001:db8:10b:d24d:9b12:5cc9:a742:d38c,3044,22,TCP,SSH,outbound,331.102,17,1405,51.343715702552686,4243.407091887442,3,14,1,2,515668,6,125,0,1,0,4.848486623241102
R0002577,Benign,2026-01-01T17:40:22+00:00,2026-01-01T17:40:22.201000+00:00,6,2001:db8:16f:5d8:52bb:bf4b:83fd:3b41,2001:db8:1:893e:efab:88f5:bb76:75c8,41429,25,UDP,SMTP,inbound,201.899,4,240,19.811852940071663,1188.7111764042997,0,0,0,0,57908,17,128,2,1,2,4.631294293402947
